date,cpi_annual,year,month,month_name,cpih_annual,cpi_monthly,food_inflation,housing_energy_inflation,food_beverages,alcohol_tobacco,clothing_footwear,housing_energy,furniture_household,health,transport,communication,recreation_culture,education,restaurants_hotels,miscellaneous,cpi_yoy_change,cumulative_inflation,above_target,deviation_from_target,inflation_regime
1994-03-01,2.2,1994,3,March,2.2,0.4,0.3,1.1,,,,,,,,,,,,,0.20000000000000018,190.6470882960559,True,0.20000000000000018,On Target
1994-03-01,2.2,1994,3,March,2.2,0.1,0.3,1.1,,,,,,,,,,,,,0.20000000000000018,191.17994129126532,True,0.20000000000000018,On Target
1994-03-01,2.2,1994,3,March,2.4,0.4,0.3,1.1,,,,,,,,,,,,,-0.5,191.71377118363267,True,0.20000000000000018,On Target
1994-04-01,2.0,1994,4,April,2.4,0.9,0.8,-0.3,,,,,,,,,,,,,-0.7000000000000002,192.19996080227207,False,0.0,On Target
1994-05-01,2.0,1994,5,May,2.4,0.6,0.2,0.2,,,,,,,,,,,,,-0.7000000000000002,192.68696073694252,False,0.0,On Target
1994-06-01,2.0,1994,6,June,2.3,0.9,0.0,-0.2,,,,,,,,,,,,,-0.7000000000000002,193.17477233817078,False,0.0,On Target
1994-06-01,2.0,1994,6,June,2.4,0.9,0.0,-0.2,,,,,,,,,,,,,-0.5,193.66339695873444,False,0.0,On Target
1994-06-01,2.0,1994,6,June,2.4,1.1,0.0,-0.2,,,,,,,,,,,,,-0.5,194.1528359536657,False,0.0,On Target
1994-06-01,2.0,1994,6,June,2.3,0.9,0.0,-0.2,,,,,,,,,,,,,-0.5,194.6430906802551,False,0.0,On Target
1994-06-01,2.0,1994,6,June,2.3,1.1,0.0,-0.2,,,,,,,,,,,,,-0.5,195.13416249805556,False,0.0,On Target
1994-06-01,2.0,1994,6,June,2.4,0.9,0.0,-0.2,,,,,,,,,,,,,-0.5,195.62605276888564,False,0.0,On Target
1994-06-01,2.0,1994,6,June,2.4,1.1,0.0,-0.2,,,,,,,,,,,,,-0.20000000000000018,196.1187628568338,False,0.0,On Target
1994-06-01,2.0,1994,6,June,2.3,1.1,0.0,-0.2,,,,,,,,,,,,,-0.20000000000000018,196.61229412826188,False,0.0,On Target
1994-07-01,1.7,1994,7,July,2.1,0.6,-0.5,-2.0,,,,,,,,,,,,,-0.5000000000000002,197.0324948782769,False,-0.30000000000000004,Below Target
1994-08-01,1.9,1994,8,August,2.2,0.9,0.5,1.5,,,,,,,,,,,,,-0.30000000000000027,197.5027963285008,False,-0.10000000000000009,Below Target
1994-09-01,1.7,1994,9,September,2.1,0.6,0.2,0.4,,,,,,,,,,,,,-0.30000000000000004,197.92425862329952,False,-0.30000000000000004,Below Target
1994-09-01,1.7,1994,9,September,2.1,0.3,0.2,0.4,,,,,,,,,,,,,-0.30000000000000004,198.3463179896825,False,-0.30000000000000004,Below Target
1994-09-01,1.7,1994,9,September,1.9,0.6,0.2,0.4,,,,,,,,,,,,,-0.30000000000000004,198.7689752735012,False,-0.30000000000000004,Below Target
1994-09-01,1.7,1994,9,September,1.9,0.3,0.2,0.4,,,,,,,,,,,,,-0.30000000000000004,199.19223132180534,False,-0.30000000000000004,Below Target
1994-09-01,1.5,1994,9,September,2.1,0.6,0.2,0.4,,,,,,,,,,,,,-0.5,199.5662216109576,False,-0.5,Below Target
1994-09-01,1.5,1994,9,September,2.1,0.3,0.2,0.4,,,,,,,,,,,,,-0.5,199.94067938797127,False,-0.5,Below Target
1994-09-01,1.5,1994,9,September,1.9,0.6,0.2,0.4,,,,,,,,,,,,,-0.5,200.31560523720623,False,-0.5,Below Target
1994-09-01,1.5,1994,9,September,1.9,0.3,0.2,0.4,,,,,,,,,,,,,-0.5,200.69099974375274,False,-0.5,Below Target
1994-10-01,1.5,1994,10,October,1.8,0.9,-0.1,-0.2,,,,,,,,,,,,,-0.5,201.0668634934324,False,-0.5,Below Target
1994-11-01,1.8,1994,11,November,2.1,2.0,0.2,0.9,,,,,,,,,,,,,-0.19999999999999996,201.51846378867256,False,-0.19999999999999996,Below Target
1994-12-01,1.8,1994,12,December,2.1,1.8,0.4,0.6,,,,,,,,,,,,,0.10000000000000009,201.97074148435559,False,-0.19999999999999996,Below Target
1994-12-01,1.8,1994,12,December,2.1,2.5,0.4,0.6,,,,,,,,,,,,,-0.09999999999999987,202.42369759658212,False,-0.19999999999999996,Below Target
1994-12-01,1.8,1994,12,December,2.2,1.8,0.4,0.6,,,,,,,,,,,,,0.10000000000000009,202.877333142977,False,-0.19999999999999996,Below Target
1994-12-01,1.8,1994,12,December,2.2,2.5,0.4,0.6,,,,,,,,,,,,,0.10000000000000009,203.33164914269148,False,-0.19999999999999996,Below Target
1994-12-01,2.0,1994,12,December,2.1,1.8,0.4,0.6,,,,,,,,,,,,,0.30000000000000004,203.83720189126265,False,0.0,On Target
1994-12-01,2.0,1994,12,December,2.1,2.5,0.4,0.6,,,,,,,,,,,,,0.30000000000000004,204.3435972277481,False,0.0,On Target
1994-12-01,2.0,1994,12,December,2.2,1.8,0.4,0.6,,,,,,,,,,,,,0.5,204.85083655646102,False,0.0,On Target
1994-12-01,2.0,1994,12,December,2.2,2.5,0.4,0.6,,,,,,,,,,,,,0.5,205.3589212840551,False,0.0,On Target
1995-01-01,2.4,1995,1,January,2.4,3.1,0.0,-2.1,,,,,,,,,,,,,0.8999999999999999,205.9696391266232,True,0.3999999999999999,On Target
1995-01-01,2.4,1995,1,January,2.7,3.1,0.0,-2.1,,,,,,,,,,,,,0.8999999999999999,206.58157840487644,True,0.3999999999999999,On Target
1995-01-01,2.4,1995,1,January,2.7,3.7,0.0,-2.1,,,,,,,,,,,,,0.8999999999999999,207.19474156168621,True,0.3999999999999999,On Target
1995-01-01,2.4,1995,1,January,2.4,3.7,0.0,-2.1,,,,,,,,,,,,,0.5999999999999999,207.8091310448096,True,0.3999999999999999,On Target
1995-01-01,2.6,1995,1,January,2.4,3.7,0.0,-2.1,,,,,,,,,,,,,0.8,208.47605082874,True,0.6000000000000001,On Target
1995-01-01,2.6,1995,1,January,2.7,3.1,0.0,-2.1,,,,,,,,,,,,,0.8,209.14441560553558,True,0.6000000000000001,On Target
1995-01-01,2.6,1995,1,January,2.4,3.1,0.0,-2.1,,,,,,,,,,,,,0.8,209.81422850601425,True,0.6000000000000001,On Target
1995-01-01,2.6,1995,1,January,2.7,3.7,0.0,-2.1,,,,,,,,,,,,,0.8,210.48549266777727,True,0.6000000000000001,On Target
1995-02-01,2.4,1995,2,February,2.3,3.0,0.4,1.2,,,,,,,,,,,,,0.3999999999999999,211.1064636531128,True,0.3999999999999999,On Target
1995-03-01,2.5,1995,3,March,2.4,3.1,0.4,1.1,,,,,,,,,,,,,0.5,211.75460211905684,True,0.5,On Target
1995-03-01,2.5,1995,3,March,2.4,3.1,0.4,1.1,,,,,,,,,,,,,0.5,212.40409087347157,True,0.5,On Target
1995-03-01,2.5,1995,3,March,2.4,3.1,0.4,1.1,,,,,,,,,,,,,0.5,213.05493272945802,True,0.5,On Target
1995-03-01,2.5,1995,3,March,2.4,3.1,0.4,1.1,,,,,,,,,,,,,0.10000000000000009,213.70713050597777,True,0.5,On Target
1995-03-01,2.6,1995,3,March,2.4,3.1,0.4,1.1,,,,,,,,,,,,,0.20000000000000018,214.3868292887407,True,0.6000000000000001,On Target
1995-03-01,2.6,1995,3,March,2.4,3.1,0.4,1.1,,,,,,,,,,,,,0.20000000000000018,215.06800075219962,True,0.6000000000000001,On Target
1995-03-01,2.6,1995,3,March,2.4,3.1,0.4,1.1,,,,,,,,,,,,,0.20000000000000018,215.75064808716272,True,0.6000000000000001,On Target
1995-03-01,2.6,1995,3,March,2.4,3.1,0.4,1.1,,,,,,,,,,,,,0.0,216.43477449135156,True,0.6000000000000001,On Target
1995-04-01,2.3,1995,4,April,2.3,2.7,0.6,-0.2,,,,,,,,,,,,,-0.30000000000000027,217.0412744757933,True,0.2999999999999998,On Target
1995-05-01,2.5,1995,5,May,2.6,3.6,0.5,0.8,,,,,,,,,,,,,-0.10000000000000009,217.70177713095126,True,0.5,On Target
1995-06-01,2.4,1995,6,June,2.5,3.1,0.1,-0.3,,,,,,,,,,,,,-0.20000000000000018,218.33718068521316,True,0.3999999999999999,On Target
1995-06-01,2.4,1995,6,June,2.5,3.1,0.1,-0.3,,,,,,,,,,,,,0.0,218.97385504658357,True,0.3999999999999999,On Target
1995-06-01,2.4,1995,6,June,2.7,3.1,0.1,-0.3,,,,,,,,,,,,,-0.10000000000000009,219.61180275667672,True,0.3999999999999999,On Target
1995-06-01,2.4,1995,6,June,2.7,3.1,0.1,-0.3,,,,,,,,,,,,,-0.10000000000000009,220.2510263621901,True,0.3999999999999999,On Target
1995-06-01,2.6,1995,6,June,2.5,3.1,0.1,-0.3,,,,,,,,,,,,,0.10000000000000009,220.94490358597483,True,0.6000000000000001,On Target
1995-06-01,2.6,1995,6,June,2.5,3.1,0.1,-0.3,,,,,,,,,,,,,0.10000000000000009,221.6402842104111,True,0.6000000000000001,On Target
1995-06-01,2.6,1995,6,June,2.7,3.1,0.1,-0.3,,,,,,,,,,,,,0.0,222.337171492867,True,0.6000000000000001,On Target
1995-06-01,2.6,1995,6,June,2.7,3.1,0.1,-0.3,,,,,,,,,,,,,0.0,223.03556869776818,True,0.6000000000000001,On Target
1995-07-01,2.7,1995,7,July,2.8,2.9,-0.3,-1.2,,,,,,,,,,,,,0.10000000000000009,223.7623987273382,True,0.7000000000000002,On Target
1995-08-01,2.6,1995,8,August,2.7,4.4,0.4,1.1,,,,,,,,,,,,,0.0,224.46388392458076,True,0.6000000000000001,On Target
1995-09-01,2.7,1995,9,September,2.9,5.7,0.5,0.8,,,,,,,,,,,,,0.40000000000000036,225.19392766341107,True,0.7000000000000002,On Target
1995-09-01,2.7,1995,9,September,3.0,4.3,0.5,0.8,,,,,,,,,,,,,0.20000000000000018,225.9256140006538,True,0.7000000000000002,On Target
1995-09-01,2.7,1995,9,September,3.0,5.7,0.5,0.8,,,,,,,,,,,,,0.30000000000000027,226.6589466321553,True,0.7000000000000002,On Target
1995-09-01,2.7,1995,9,September,2.9,4.3,0.5,0.8,,,,,,,,,,,,,0.30000000000000027,227.39392926207768,True,0.7000000000000002,On Target
1995-09-01,3.0,1995,9,September,2.9,5.7,0.5,0.8,,,,,,,,,,,,,0.6000000000000001,228.21241408523287,True,1.0,Elevated
1995-09-01,3.0,1995,9,September,3.0,4.3,0.5,0.8,,,,,,,,,,,,,0.6000000000000001,229.0329451204459,True,1.0,Elevated
1995-09-01,3.0,1995,9,September,3.0,5.7,0.5,0.8,,,,,,,,,,,,,0.3999999999999999,229.855527483247,True,1.0,Elevated
1995-09-01,3.0,1995,9,September,2.9,4.3,0.5,0.8,,,,,,,,,,,,,0.3999999999999999,230.6801663019551,True,1.0,Elevated
1995-10-01,2.9,1995,10,October,3.0,4.5,-0.1,0.1,,,,,,,,,,,,,0.2999999999999998,231.47931003718486,True,0.8999999999999999,On Target
1995-11-01,2.8,1995,11,November,2.9,4.3,0.0,0.8,,,,,,,,,,,,,0.19999999999999973,232.25276176060495,True,0.7999999999999998,On Target
1995-12-01,2.9,1995,12,December,3.0,4.4,0.6,1.0,,,,,,,,,,,,,0.19999999999999973,233.0557059348598,True,0.8999999999999999,On Target
1995-12-01,2.9,1995,12,December,3.1,4.4,0.6,1.0,,,,,,,,,,,,,0.2999999999999998,233.86059055753572,True,0.8999999999999999,On Target
1995-12-01,2.9,1995,12,December,3.1,4.4,0.6,1.0,,,,,,,,,,,,,0.19999999999999973,234.66742031804978,True,0.8999999999999999,On Target
1995-12-01,2.9,1995,12,December,3.0,4.4,0.6,1.0,,,,,,,,,,,,,0.19999999999999973,235.47619991715177,True,0.8999999999999999,On Target
1995-12-01,3.0,1995,12,December,3.0,4.4,0.6,1.0,,,,,,,,,,,,,0.2999999999999998,236.31489041694468,True,1.0,Elevated
1995-12-01,3.0,1995,12,December,3.1,4.4,0.6,1.0,,,,,,,,,,,,,0.2999999999999998,237.15567764298703,True,1.0,Elevated
1995-12-01,3.0,1995,12,December,3.1,4.4,0.6,1.0,,,,,,,,,,,,,0.0,237.99856683709447,True,1.0,Elevated
1995-12-01,3.0,1995,12,December,3.0,4.4,0.6,1.0,,,,,,,,,,,,,0.0,238.84356325418722,True,1.0,Elevated
1996-01-01,2.6,1996,1,January,2.9,4.0,-0.1,-3.2,,,,,,,,,,,,,-0.3999999999999999,239.57772430790462,True,0.6000000000000001,On Target
1996-01-01,2.6,1996,1,January,2.9,3.1,-0.1,-3.2,,,,,,,,,,,,,-0.3999999999999999,240.31347604390504,True,0.6000000000000001,On Target
1996-01-01,2.6,1996,1,January,2.9,4.0,-0.1,-3.2,,,,,,,,,,,,,-0.2999999999999998,241.05082190866685,True,0.6000000000000001,On Target
1996-01-01,2.6,1996,1,January,2.9,3.1,-0.1,-3.2,,,,,,,,,,,,,-0.19999999999999973,241.7897653561356,True,0.6000000000000001,On Target
1996-01-01,2.4,1996,1,January,2.9,4.0,-0.1,-3.2,,,,,,,,,,,,,-0.5,242.47334488684785,True,0.3999999999999999,On Target
1996-01-01,2.4,1996,1,January,2.9,3.1,-0.1,-3.2,,,,,,,,,,,,,-0.5,243.15829157662154,True,0.3999999999999999,On Target
1996-01-01,2.4,1996,1,January,2.9,4.0,-0.1,-3.2,,,,,,,,,,,,,-0.5,243.8446081597748,True,0.3999999999999999,On Target
1996-01-01,2.4,1996,1,January,2.9,3.1,-0.1,-3.2,,,,,,,,,,,,,-0.5,244.53229737609433,True,0.3999999999999999,On Target
1996-02-01,2.7,1996,2,February,3.0,4.5,0.5,1.3,,,,,,,,,,,,,-0.2999999999999998,245.3074950451906,True,0.7000000000000002,On Target
1996-03-01,2.6,1996,3,March,3.0,4.4,0.3,1.5,,,,,,,,,,,,,-0.3999999999999999,246.0556612844552,True,0.6000000000000001,On Target
1996-03-01,2.6,1996,3,March,3.0,4.6,0.3,1.5,,,,,,,,,,,,,-0.3999999999999999,246.80544855057153,True,0.6000000000000001,On Target
1996-03-01,2.6,1996,3,March,3.0,4.6,0.3,1.5,,,,,,,,,,,,,-0.3999999999999999,247.55686035576443,True,0.6000000000000001,On Target
1996-03-01,2.6,1996,3,March,3.0,4.4,0.3,1.5,,,,,,,,,,,,,0.0,248.30990021986858,True,0.6000000000000001,On Target
1996-03-01,2.6,1996,3,March,3.0,4.6,0.3,1.5,,,,,,,,,,,,,0.0,249.06457167034498,True,0.6000000000000001,On Target
1996-03-01,2.6,1996,3,March,3.0,4.4,0.3,1.5,,,,,,,,,,,,,0.0,249.8208782422974,True,0.6000000000000001,On Target
1996-03-01,2.6,1996,3,March,3.0,4.6,0.3,1.5,,,,,,,,,,,,,0.0,250.57882347848906,True,0.6000000000000001,On Target
1996-03-01,2.6,1996,3,March,3.0,4.4,0.3,1.5,,,,,,,,,,,,,0.20000000000000018,251.3384109293591,True,0.6000000000000001,On Target
1996-04-01,2.5,1996,4,April,2.8,4.6,0.5,-0.6,,,,,,,,,,,,,0.10000000000000009,252.0703659521286,True,0.5,On Target
1996-05-01,2.3,1996,5,May,2.8,3.7,0.4,0.6,,,,,,,,,,,,,-0.10000000000000009,252.74516748687014,True,0.2999999999999998,On Target
1996-06-01,2.3,1996,6,June,2.8,4.1,0.1,0.1,,,,,,,,,,,,,-0.10000000000000009,253.42126239121993,True,0.2999999999999998,On Target
1996-06-01,2.3,1996,6,June,2.8,4.1,0.1,0.1,,,,,,,,,,,,,-0.40000000000000036,254.0986531441364,True,0.2999999999999998,On Target
1996-06-01,2.3,1996,6,June,2.8,4.1,0.1,0.1,,,,,,,,,,,,,-0.30000000000000027,254.7773422293293,True,0.2999999999999998,On Target
1996-06-01,2.3,1996,6,June,2.8,4.1,0.1,0.1,,,,,,,,,,,,,-0.30000000000000027,255.4573321352688,True,0.2999999999999998,On Target
1996-06-01,2.4,1996,6,June,2.8,4.1,0.1,0.1,,,,,,,,,,,,,-0.20000000000000018,256.16824679953936,True,0.3999999999999999,On Target
1996-06-01,2.4,1996,6,June,2.8,4.1,0.1,0.1,,,,,,,,,,,,,-0.20000000000000018,256.8805832931384,True,0.3999999999999999,On Target
1996-06-01,2.4,1996,6,June,2.8,4.1,0.1,0.1,,,,,,,,,,,,,-0.20000000000000018,257.59434445972465,True,0.3999999999999999,On Target
1996-06-01,2.4,1996,6,June,2.8,4.1,0.1,0.1,,,,,,,,,,,,,-0.20000000000000018,258.3095331486441,True,0.3999999999999999,On Target
1996-07-01,2.2,1996,7,July,2.7,3.5,-0.5,-1.7,,,,,,,,,,,,,-0.3999999999999999,258.96643395941663,True,0.20000000000000018,On Target
1996-08-01,2.3,1996,8,August,2.7,3.0,0.5,1.0,,,,,,,,,,,,,-0.30000000000000027,259.6544529578388,True,0.2999999999999998,On Target
1996-09-01,2.3,1996,9,September,2.7,1.6,0.5,0.7,,,,,,,,,,,,,-0.20000000000000018,260.3437906593413,True,0.2999999999999998,On Target
1996-09-01,2.3,1996,9,September,2.7,2.7,0.5,0.7,,,,,,,,,,,,,0.0,261.0344495914384,True,0.2999999999999998,On Target
1996-09-01,2.3,1996,9,September,2.7,1.6,0.5,0.7,,,,,,,,,,,,,0.0,261.7264322864886,True,0.2999999999999998,On Target
1996-09-01,2.3,1996,9,September,2.7,2.7,0.5,0.7,,,,,,,,,,,,,0.0,262.4197412817043,True,0.2999999999999998,On Target
1996-09-01,2.2,1996,9,September,2.7,1.6,0.5,0.7,,,,,,,,,,,,,-0.09999999999999964,263.0841774740541,True,0.20000000000000018,On Target
1996-09-01,2.2,1996,9,September,2.7,2.7,0.5,0.7,,,,,,,,,,,,,-0.09999999999999964,263.7498317994232,True,0.20000000000000018,On Target
1996-09-01,2.2,1996,9,September,2.7,1.6,0.5,0.7,,,,,,,,,,,,,-0.19999999999999973,264.4167064910555,True,0.20000000000000018,On Target
1996-09-01,2.2,1996,9,September,2.7,2.7,0.5,0.7,,,,,,,,,,,,,-0.19999999999999973,265.0848037862891,True,0.20000000000000018,On Target
1996-10-01,2.5,1996,10,October,3.0,2.0,0.1,-0.3,,,,,,,,,,,,,0.10000000000000009,265.84539712751064,True,0.5,On Target
1996-11-01,2.6,1996,11,November,3.1,1.4,0.2,1.0,,,,,,,,,,,,,0.20000000000000018,266.63806215462023,True,0.6000000000000001,On Target
1996-12-01,2.3,1996,12,December,2.8,1.4,0.3,1.0,,,,,,,,,,,,,0.09999999999999964,267.3407851070832,True,0.2999999999999998,On Target
1996-12-01,2.3,1996,12,December,2.9,0.7,0.3,1.0,,,,,,,,,,,,,0.0,268.0448549452051,True,0.2999999999999998,On Target
1996-12-01,2.3,1996,12,December,2.8,0.7,0.3,1.0,,,,,,,,,,,,,0.0,268.75027425051667,True,0.2999999999999998,On Target
1996-12-01,2.3,1996,12,December,2.9,1.4,0.3,1.0,,,,,,,,,,,,,0.0,269.4570456094968,True,0.2999999999999998,On Target
1996-12-01,2.5,1996,12,December,2.8,1.4,0.3,1.0,,,,,,,,,,,,,0.20000000000000018,270.22674778785,True,0.5,On Target
1996-12-01,2.5,1996,12,December,2.9,0.7,0.3,1.0,,,,,,,,,,,,,0.20000000000000018,270.99805351240803,True,0.5,On Target
1996-12-01,2.5,1996,12,December,2.8,0.7,0.3,1.0,,,,,,,,,,,,,0.2999999999999998,271.77096612389226,True,0.5,On Target
1996-12-01,2.5,1996,12,December,2.9,1.4,0.3,1.0,,,,,,,,,,,,,0.2999999999999998,272.54548896998375,True,0.5,On Target
1997-01-01,2.1,1997,1,January,2.6,0.8,-0.3,-3.7,,,,,,,,,,,,,-0.10000000000000009,273.1974435756812,True,0.10000000000000009,On Target
1997-01-01,2.1,1997,1,January,2.6,-0.1,-0.3,-3.7,,,,,,,,,,,,,-0.10000000000000009,273.8505391019386,True,0.10000000000000009,On Target
1997-01-01,2.1,1997,1,January,2.2,0.8,-0.3,-3.7,,,,,,,,,,,,,-0.3999999999999999,274.50477754536695,True,0.10000000000000009,On Target
1997-01-01,2.1,1997,1,January,2.2,-0.1,-0.3,-3.7,,,,,,,,,,,,,-0.5,275.16016090607127,True,0.10000000000000009,On Target
1997-01-01,1.8,1997,1,January,2.6,0.8,-0.3,-3.7,,,,,,,,,,,,,-0.4999999999999998,275.72290114743043,False,-0.19999999999999996,Below Target
1997-01-01,1.8,1997,1,January,2.6,-0.1,-0.3,-3.7,,,,,,,,,,,,,-0.4999999999999998,276.2864854991516,False,-0.19999999999999996,Below Target
1997-01-01,1.8,1997,1,January,2.2,0.8,-0.3,-3.7,,,,,,,,,,,,,-0.4999999999999998,276.8509152274003,False,-0.19999999999999996,Below Target
1997-01-01,1.8,1997,1,January,2.2,-0.1,-0.3,-3.7,,,,,,,,,,,,,-0.4999999999999998,277.4161916002414,False,-0.19999999999999996,Below Target
1997-02-01,1.9,1997,2,February,2.4,-0.4,0.2,0.6,,,,,,,,,,,,,-0.6000000000000001,278.01376723694176,False,-0.10000000000000009,Below Target
1997-03-01,1.7,1997,3,March,2.2,-0.5,0.2,2.3,,,,,,,,,,,,,-0.8,278.54928674052746,False,-0.30000000000000004,Below Target
1997-03-01,1.9,1997,3,March,2.4,-0.5,0.2,2.3,,,,,,,,,,,,,-0.6000000000000001,279.1486564445333,False,-0.10000000000000009,Below Target
